,0,1,2
100,822.0,19068.0,1.0
101,4063.0,20856.0,1.0
102,180.0,19515.0,0.0
103,929.0,19313.0,1.0
104,4206.0,19869.0,0.0
105,4361.0,19160.0,1.0
106,5503.0,20007.0,0.0
107,989.0,19216.0,1.0
108,489.0,20010.0,0.0
109,5434.0,20564.0,1.0
110,116.0,20228.0,0.0
111,2756.0,19929.0,1.0
112,5167.0,19287.0,0.0
113,2814.0,19319.0,0.0
114,3540.0,19351.0,0.0
115,1729.0,20056.0,1.0
116,4747.0,19853.0,0.0
117,2336.0,20594.0,0.0
118,2831.0,19851.0,0.0
119,576.0,19447.0,0.0
120,5597.0,19910.0,1.0
121,3215.0,19781.0,1.0
122,2207.0,19640.0,1.0
123,747.0,20646.0,0.0
124,4164.0,20314.0,1.0
125,1664.0,19104.0,1.0
126,4593.0,20673.0,0.0
127,1856.0,20840.0,0.0
128,1505.0,19757.0,0.0
129,4372.0,20326.0,0.0
130,2936.0,19074.0,1.0
131,3215.0,19992.0,1.0
132,2179.0,19367.0,1.0
133,1827.0,20820.0,1.0
134,3851.0,20719.0,0.0
135,1592.0,20109.0,1.0
136,3583.0,20948.0,1.0
137,135.0,18858.0,0.0
138,693.0,19395.0,1.0
139,4094.0,19582.0,1.0
140,2630.0,19879.0,1.0
141,2215.0,20963.0,1.0
142,1863.0,20369.0,1.0
143,1531.0,19029.0,0.0
144,1793.0,19215.0,0.0
145,4532.0,19922.0,1.0
146,2009.0,19123.0,0.0
147,2298.0,19352.0,0.0
148,1290.0,19331.0,0.0
149,4088.0,19522.0,0.0
150,846.0,20718.0,1.0
151,3718.0,20258.0,1.0
152,4905.0,19210.0,1.0
153,193.0,21206.0,0.0
154,1828.0,19362.0,1.0
155,451.0,19507.0,0.0
156,475.0,20898.0,1.0
157,5053.0,19472.0,0.0
158,1558.0,19591.0,1.0
159,2218.0,20428.0,1.0
160,5776.0,19766.0,1.0
161,5516.0,21181.0,1.0
162,2063.0,20980.0,0.0
163,4622.0,19794.0,0.0
164,4183.0,20565.0,0.0
165,3697.0,20421.0,1.0
166,3203.0,19281.0,1.0
167,5740.0,20826.0,0.0
168,3038.0,19617.0,1.0
169,2071.0,19367.0,1.0
170,3700.0,18979.0,0.0
171,2781.0,21142.0,0.0
172,4190.0,19582.0,1.0
173,3583.0,19697.0,1.0
174,1099.0,19633.0,0.0
175,981.0,19988.0,1.0
176,1404.0,20196.0,1.0
177,3649.0,19701.0,1.0
178,5012.0,19505.0,1.0
179,3266.0,20964.0,1.0
180,5061.0,20832.0,1.0
181,3730.0,19316.0,1.0
182,2790.0,21053.0,0.0
183,2749.0,19550.0,1.0
184,818.0,19014.0,0.0
185,1578.0,19892.0,1.0
186,412.0,20603.0,0.0
187,2890.0,20768.0,1.0
188,5171.0,20906.0,1.0
189,2318.0,20662.0,0.0
190,3384.0,19513.0,0.0
191,4925.0,19670.0,1.0
192,5605.0,19966.0,1.0
193,4664.0,20913.0,0.0
194,3730.0,19025.0,1.0
195,2911.0,19239.0,1.0
196,4119.0,19810.0,1.0
197,4088.0,19839.0,1.0
198,4419.0,19492.0,0.0
199,1470.0,19879.0,0.0
200,522.0,19701.0,1.0
201,3687.0,20423.0,0.0
202,3742.0,20299.0,1.0
203,4380.0,20414.0,1.0
204,1763.0,19018.0,1.0
205,1161.0,19152.0,0.0
206,3493.0,19405.0,0.0
207,3120.0,19203.0,1.0
208,2302.0,20891.0,0.0
209,2658.0,19646.0,1.0
210,4827.0,20579.0,0.0
211,4170.0,19437.0,1.0
212,1291.0,20073.0,0.0
213,5646.0,19755.0,1.0
214,2245.0,19379.0,0.0
215,5857.0,20387.0,0.0
216,5355.0,20366.0,1.0
217,5409.0,20755.0,0.0
218,2832.0,19316.0,0.0
219,848.0,19497.0,0.0
220,5966.0,19309.0,1.0
221,3899.0,21133.0,0.0
222,5426.0,21085.0,1.0
223,1876.0,19888.0,1.0
224,3209.0,20468.0,0.0
225,3891.0,18873.0,0.0
226,5660.0,19505.0,1.0
227,1086.0,19571.0,0.0
228,3925.0,20376.0,0.0
229,713.0,19465.0,0.0
230,3479.0,19688.0,0.0
231,19.0,19259.0,0.0
232,2547.0,19117.0,0.0
233,3499.0,19009.0,1.0
234,3161.0,20992.0,0.0
235,3712.0,20212.0,0.0
236,3465.0,19593.0,1.0
237,1993.0,19389.0,0.0
238,927.0,19272.0,0.0
239,2914.0,18856.0,0.0
240,3203.0,19920.0,1.0
241,2360.0,20959.0,0.0
242,200.0,20831.0,0.0
243,3084.0,20665.0,0.0
244,2933.0,19990.0,1.0
245,2873.0,19581.0,0.0
246,2401.0,20261.0,0.0
247,730.0,19200.0,0.0
248,3450.0,19156.0,0.0
249,5847.0,19888.0,1.0
250,2893.0,20952.0,0.0
251,424.0,19157.0,1.0
252,2051.0,21250.0,0.0
253,2003.0,20962.0,1.0
254,5951.0,19684.0,1.0
255,5355.0,19025.0,1.0
256,3624.0,20692.0,1.0
257,2765.0,21062.0,0.0
258,3467.0,20315.0,1.0
259,4555.0,20317.0,0.0
260,121.0,21272.0,0.0
261,607.0,21141.0,0.0
262,1643.0,18939.0,1.0
263,4613.0,19593.0,1.0
264,4532.0,20314.0,1.0
265,4396.0,19992.0,1.0
266,2497.0,19575.0,0.0
267,3133.0,20912.0,1.0
268,3613.0,20093.0,1.0
269,1640.0,21108.0,1.0
270,5114.0,20053.0,0.0
271,1495.0,21142.0,0.0
272,3580.0,18970.0,0.0
273,5498.0,21092.0,0.0
274,5401.0,20260.0,0.0
275,1335.0,20399.0,1.0
276,4718.0,20577.0,1.0
277,25.0,18885.0,0.0
278,5407.0,19640.0,1.0
279,52.0,21125.0,0.0
280,2998.0,20923.0,0.0
281,2370.0,19223.0,1.0
282,4133.0,20058.0,0.0
283,2672.0,20858.0,0.0
284,5798.0,18879.0,0.0
285,379.0,20951.0,0.0
286,4433.0,19486.0,1.0
287,3441.0,20187.0,1.0
288,103.0,19410.0,1.0
289,1623.0,20532.0,1.0
290,3185.0,20743.0,0.0
291,5407.0,19551.0,1.0
292,1185.0,19380.0,0.0
293,5344.0,19969.0,0.0
294,4232.0,18968.0,0.0
295,1708.0,19303.0,0.0
296,1667.0,20652.0,1.0
297,3710.0,19403.0,0.0
298,5610.0,20068.0,1.0
299,1074.0,19455.0,1.0
300,5519.0,19751.0,1.0
301,590.0,19679.0,1.0
302,8.0,20159.0,0.0
303,3090.0,19133.0,0.0
304,441.0,21048.0,1.0
305,160.0,18878.0,0.0
306,373.0,19854.0,0.0
307,5022.0,19786.0,0.0
308,2802.0,18853.0,0.0
309,1241.0,21223.0,0.0
310,5092.0,19395.0,1.0
311,2613.0,19330.0,0.0
312,1059.0,19097.0,0.0
313,3749.0,19627.0,1.0
314,2609.0,20201.0,0.0
315,156.0,18959.0,0.0
316,5936.0,19151.0,1.0
317,4344.0,19600.0,0.0
318,79.0,18999.0,0.0
319,2842.0,20193.0,0.0
320,3203.0,20756.0,1.0
321,1406.0,19524.0,0.0
322,2751.0,21006.0,0.0
323,1218.0,19359.0,1.0
324,1713.0,20150.0,1.0
325,4134.0,20110.0,0.0
326,4254.0,20522.0,0.0
327,4711.0,20579.0,0.0
328,981.0,20218.0,1.0
329,3749.0,19281.0,1.0
330,5259.0,19097.0,1.0
331,1792.0,20192.0,1.0
332,4019.0,20068.0,1.0
333,5597.0,19441.0,0.0
334,3499.0,20208.0,1.0
335,5857.0,19537.0,1.0
336,4768.0,19095.0,1.0
337,1183.0,20598.0,1.0
338,1058.0,20318.0,0.0
339,1366.0,20652.0,0.0
340,4808.0,19498.0,0.0
341,332.0,19704.0,1.0
342,1101.0,20424.0,0.0
343,5516.0,19452.0,1.0
344,2505.0,19701.0,1.0
345,5577.0,19235.0,0.0
346,3294.0,19660.0,1.0
347,4783.0,19485.0,0.0
348,841.0,19006.0,1.0
349,1873.0,21170.0,0.0
350,5493.0,20150.0,0.0
351,3191.0,20377.0,0.0
352,2438.0,21052.0,1.0
353,5088.0,19701.0,1.0
354,1232.0,21098.0,0.0
355,2148.0,19577.0,0.0
356,5965.0,19945.0,0.0
357,4580.0,19172.0,0.0
358,4511.0,20535.0,0.0
359,1898.0,20961.0,0.0
360,5742.0,19406.0,0.0
361,1888.0,19542.0,1.0
362,4731.0,20897.0,0.0
363,2630.0,21181.0,1.0
364,4822.0,20887.0,0.0
365,5601.0,18883.0,0.0
366,3559.0,20645.0,1.0
367,735.0,20882.0,0.0
368,642.0,20173.0,1.0
369,1689.0,21048.0,0.0
370,3324.0,20905.0,1.0
371,4733.0,20532.0,1.0
372,4459.0,19697.0,0.0
373,3625.0,20273.0,0.0
374,5297.0,19679.0,1.0
375,846.0,20877.0,1.0
376,4577.0,19397.0,0.0
377,5635.0,20731.0,1.0
378,3850.0,20636.0,0.0
379,2589.0,18934.0,0.0
380,2637.0,19408.0,0.0
381,1011.0,20389.0,1.0
382,3097.0,21169.0,0.0
383,3730.0,20583.0,1.0
384,4152.0,20224.0,0.0
385,3434.0,20014.0,1.0
386,3831.0,19964.0,1.0
387,4599.0,19967.0,0.0
388,3468.0,19121.0,1.0
389,3407.0,20554.0,0.0
390,478.0,21196.0,0.0
391,389.0,19395.0,1.0
392,4698.0,21076.0,0.0
393,1710.0,20380.0,1.0
394,3718.0,19892.0,1.0
395,4547.0,19445.0,1.0
396,5499.0,21220.0,1.0
397,3464.0,19741.0,1.0
398,2585.0,20071.0,1.0
399,816.0,20696.0,0.0
400,5809.0,20060.0,0.0
401,3180.0,19251.0,1.0
402,1595.0,20046.0,0.0
403,5742.0,20414.0,0.0
404,5060.0,20038.0,1.0
405,5597.0,19597.0,1.0
406,5943.0,19771.0,0.0
407,5265.0,20403.0,0.0
408,1676.0,19670.0,1.0
409,4684.0,19948.0,1.0
410,5489.0,19121.0,1.0
411,3608.0,20463.0,0.0
412,2864.0,20081.0,0.0
413,5402.0,19990.0,1.0
414,1843.0,21264.0,1.0
415,5890.0,20690.0,1.0
416,2748.0,20440.0,1.0
417,5840.0,19362.0,0.0
418,829.0,19880.0,0.0
419,1719.0,19807.0,0.0
420,5037.0,18965.0,1.0
421,1147.0,20314.0,1.0
422,1567.0,20495.0,1.0
423,2930.0,19151.0,1.0
424,2138.0,19729.0,0.0
425,2988.0,21219.0,0.0
426,4133.0,20271.0,0.0
427,4854.0,19101.0,1.0
428,5798.0,19287.0,1.0
429,5348.0,21163.0,0.0
430,2353.0,20005.0,1.0
431,5395.0,21249.0,1.0
432,2431.0,20230.0,0.0
433,170.0,21191.0,1.0
434,4597.0,19113.0,1.0
435,99.0,19736.0,1.0
436,1733.0,20767.0,1.0
437,3536.0,20314.0,1.0
438,150.0,20831.0,1.0
439,690.0,20657.0,0.0
440,472.0,19865.0,1.0
441,5367.0,20581.0,1.0
442,810.0,19819.0,1.0
443,739.0,19489.0,0.0
444,1082.0,20141.0,0.0
445,1214.0,20500.0,1.0
446,3480.0,19559.0,0.0
447,2529.0,19614.0,1.0
448,2032.0,19990.0,1.0
449,5760.0,20795.0,0.0
450,1146.0,19821.0,0.0
451,5490.0,20068.0,1.0
452,1851.0,19854.0,1.0
453,420.0,18859.0,0.0
454,2255.0,20950.0,0.0
455,1413.0,19374.0,1.0
456,580.0,20703.0,0.0
457,4908.0,20424.0,1.0
458,4825.0,20156.0,0.0
459,499.0,20791.0,0.0
460,2115.0,21191.0,1.0
461,4879.0,18890.0,0.0
462,1799.0,19523.0,0.0
463,4629.0,20350.0,0.0
464,3109.0,21022.0,0.0
465,3095.0,19816.0,1.0
466,3167.0,20037.0,0.0
467,1283.0,20650.0,0.0
468,1110.0,20347.0,0.0
469,3582.0,20148.0,1.0
470,1646.0,19121.0,1.0
471,5778.0,20580.0,1.0
472,3278.0,20796.0,0.0
473,3561.0,20477.0,0.0
474,2530.0,20614.0,1.0
475,3151.0,20240.0,1.0
476,647.0,20477.0,0.0
477,4143.0,19683.0,1.0
478,2653.0,19683.0,1.0
479,4247.0,20498.0,0.0
480,1234.0,20314.0,1.0
481,2474.0,19049.0,0.0
482,5545.0,19126.0,1.0
483,3153.0,19679.0,1.0
484,3127.0,19559.0,0.0
485,3582.0,19701.0,1.0
486,1182.0,19281.0,1.0
487,5688.0,19486.0,1.0
488,734.0,20323.0,0.0
489,5012.0,21219.0,1.0
490,5492.0,19573.0,1.0
491,1946.0,19771.0,0.0
492,4299.0,21058.0,0.0
493,653.0,19258.0,0.0
494,5325.0,19282.0,1.0
495,4768.0,20168.0,1.0
496,2068.0,20005.0,1.0
497,2207.0,19237.0,1.0
498,4623.0,20196.0,1.0
499,846.0,19726.0,1.0
500,846.0,20217.0,1.0
501,146.0,20457.0,1.0
502,3021.0,20532.0,1.0
503,4672.0,19287.0,1.0
504,1240.0,19990.0,1.0
505,3203.0,19204.0,1.0
506,824.0,19346.0,0.0
507,4094.0,19550.0,1.0
508,1602.0,19751.0,1.0
509,3282.0,21259.0,0.0
510,2235.0,19007.0,1.0
511,1489.0,19262.0,1.0
512,5885.0,20573.0,0.0
513,5677.0,20613.0,0.0
514,5788.0,20148.0,0.0
515,3297.0,20837.0,0.0
516,3749.0,20566.0,1.0
517,5792.0,19251.0,1.0
518,868.0,19599.0,0.0
519,5516.0,20379.0,1.0
520,1276.0,19827.0,1.0
521,5815.0,19276.0,0.0
522,1781.0,19185.0,0.0
523,4938.0,20568.0,1.0
524,1489.0,20596.0,1.0
525,2784.0,19087.0,1.0
526,2271.0,20928.0,0.0
527,5048.0,20146.0,1.0
528,3144.0,19708.0,1.0
529,3655.0,19697.0,1.0
530,3467.0,20901.0,1.0
531,5251.0,20700.0,0.0
532,331.0,19966.0,0.0
533,3358.0,20726.0,1.0
534,1158.0,19658.0,1.0
535,1925.0,19446.0,1.0
536,5809.0,19379.0,0.0
537,5793.0,19307.0,1.0
538,5793.0,20948.0,1.0
539,1640.0,19113.0,1.0
540,3697.0,19158.0,1.0
541,4211.0,20936.0,0.0
542,2593.0,20621.0,0.0
543,2376.0,19592.0,1.0
544,3133.0,20187.0,1.0
545,3936.0,19751.0,1.0
546,3613.0,20646.0,0.0
547,3049.0,19424.0,0.0
548,1963.0,19018.0,1.0
549,1236.0,20682.0,1.0
550,81.0,20151.0,1.0
551,2487.0,19555.0,1.0
552,5854.0,19487.0,1.0
553,2850.0,20564.0,0.0
554,1421.0,19112.0,0.0
555,5325.0,19383.0,1.0
556,552.0,21048.0,0.0
557,3803.0,18983.0,0.0
558,4995.0,21234.0,0.0
559,3563.0,20069.0,0.0
560,2098.0,20945.0,1.0
561,899.0,20212.0,0.0
562,1912.0,20267.0,0.0
563,4700.0,21222.0,0.0
564,3570.0,20100.0,1.0
565,4951.0,20256.0,0.0
566,5948.0,20663.0,1.0
567,1775.0,20708.0,0.0
568,1267.0,20335.0,1.0
569,143.0,20314.0,1.0
570,1783.0,20377.0,1.0
571,1871.0,19701.0,1.0
572,4159.0,20068.0,0.0
573,1366.0,20449.0,1.0
574,4665.0,19726.0,1.0
575,1239.0,20372.0,1.0
576,5780.0,19255.0,0.0
577,1389.0,19527.0,0.0
578,1404.0,19169.0,1.0
579,1655.0,19575.0,0.0
580,2053.0,20202.0,0.0
581,2592.0,19151.0,1.0
582,2086.0,19987.0,1.0
583,1234.0,20580.0,1.0
584,2302.0,21250.0,1.0
585,946.0,19990.0,1.0
586,2847.0,20399.0,0.0
587,2887.0,21191.0,1.0
588,387.0,20982.0,0.0
589,1099.0,19701.0,1.0
590,3554.0,19209.0,0.0
591,4105.0,21045.0,0.0
592,1264.0,19858.0,1.0
593,1068.0,19423.0,1.0
594,4547.0,20826.0,0.0
595,1995.0,19224.0,0.0
596,2413.0,20351.0,0.0
597,3121.0,20668.0,0.0
598,2309.0,19963.0,1.0
599,1218.0,19287.0,1.0
600,960.0,20929.0,0.0
601,1925.0,19683.0,1.0
602,5844.0,20954.0,0.0
603,5012.0,20033.0,1.0
604,2310.0,18962.0,1.0
605,2119.0,19751.0,1.0
606,3267.0,20474.0,1.0
607,4456.0,20547.0,0.0
608,1893.0,19529.0,0.0
609,4943.0,19204.0,1.0
610,2620.0,20971.0,0.0
611,2395.0,19880.0,1.0
612,3733.0,20357.0,1.0
613,3092.0,18845.0,0.0
614,3660.0,19294.0,0.0
615,4597.0,19523.0,0.0
616,3665.0,19205.0,1.0
617,2934.0,19098.0,0.0
618,5727.0,19783.0,0.0
619,804.0,18851.0,0.0
620,2829.0,19987.0,1.0
621,3743.0,19076.0,0.0
622,5692.0,18993.0,0.0
623,961.0,19395.0,1.0
624,1900.0,19313.0,0.0
625,937.0,19259.0,1.0
626,3762.0,19835.0,0.0
627,3499.0,20209.0,1.0
628,4634.0,19931.0,1.0
629,2181.0,19987.0,1.0
630,2657.0,19518.0,0.0
631,869.0,19795.0,0.0
632,3266.0,19630.0,1.0
633,1362.0,20493.0,0.0
634,2904.0,21193.0,0.0
635,4822.0,21023.0,0.0
636,4394.0,19944.0,1.0
637,1299.0,20849.0,0.0
638,5841.0,19527.0,0.0
639,1056.0,18867.0,1.0
640,4423.0,20052.0,1.0
641,1879.0,19692.0,0.0
642,5847.0,19910.0,1.0
643,5886.0,19726.0,1.0
644,1579.0,19199.0,1.0
645,414.0,19582.0,0.0
646,764.0,19785.0,0.0
647,5948.0,19003.0,1.0
648,4710.0,19593.0,1.0
649,501.0,19984.0,0.0
650,1819.0,21067.0,1.0
651,3858.0,19593.0,1.0
652,1883.0,20708.0,1.0
653,1593.0,18968.0,1.0
654,2807.0,19444.0,1.0
655,3500.0,19236.0,0.0
656,2711.0,21266.0,1.0
657,890.0,20516.0,1.0
658,2870.0,20872.0,0.0
659,5217.0,19213.0,0.0
660,1715.0,19433.0,0.0
661,1292.0,19895.0,0.0
662,904.0,19755.0,1.0
663,4840.0,21049.0,0.0
664,2085.0,19757.0,0.0
665,1248.0,20265.0,0.0
666,5418.0,19983.0,1.0
667,4277.0,19701.0,1.0
668,81.0,20122.0,0.0
669,5801.0,20767.0,1.0
670,5608.0,19448.0,0.0
671,4628.0,20191.0,1.0
672,1534.0,19987.0,1.0
673,3133.0,19842.0,1.0
674,2389.0,19592.0,1.0
675,5872.0,19523.0,0.0
676,1967.0,18837.0,0.0
677,1022.0,19047.0,0.0
678,5182.0,19258.0,1.0
679,2082.0,21008.0,0.0
680,5075.0,21137.0,0.0
681,2611.0,20171.0,0.0
682,5180.0,20983.0,0.0
683,2466.0,20292.0,0.0
684,3030.0,20031.0,0.0
685,4900.0,20534.0,1.0
686,2269.0,19789.0,0.0
687,2666.0,20832.0,1.0
688,2635.0,21262.0,1.0
689,1700.0,18890.0,0.0
690,2083.0,19160.0,0.0
691,3100.0,20945.0,0.0
692,4594.0,19983.0,1.0
693,2627.0,19309.0,0.0
694,3880.0,20439.0,0.0
695,3529.0,20581.0,1.0
696,3688.0,20152.0,1.0
697,5904.0,21202.0,0.0
698,4531.0,20744.0,0.0
699,3777.0,19810.0,1.0
700,367.0,19461.0,0.0
701,4981.0,19248.0,0.0
702,2339.0,20352.0,1.0
703,4611.0,20521.0,1.0
704,1017.0,19414.0,1.0
705,2905.0,19751.0,0.0
706,3975.0,19889.0,1.0
707,4998.0,20510.0,0.0
708,1523.0,19102.0,0.0
709,5201.0,20731.0,1.0
710,1917.0,20894.0,0.0
711,4861.0,19670.0,1.0
712,1962.0,19670.0,1.0
713,435.0,20611.0,0.0
714,5240.0,20011.0,1.0
715,2824.0,19126.0,1.0
716,3008.0,19394.0,0.0
717,3766.0,19689.0,0.0
718,890.0,19342.0,1.0
719,1574.0,19683.0,1.0
720,160.0,20299.0,1.0
721,217.0,19902.0,0.0
722,4124.0,19303.0,1.0
723,5185.0,19147.0,0.0
724,3688.0,19423.0,1.0
725,5340.0,19909.0,1.0
726,3904.0,21027.0,1.0
727,3702.0,20509.0,0.0
728,4768.0,19096.0,1.0
729,2583.0,20187.0,1.0
730,4790.0,19593.0,0.0
731,5002.0,21088.0,0.0
732,4178.0,19503.0,0.0
733,3730.0,20372.0,1.0
734,2313.0,19933.0,0.0
735,4718.0,19383.0,1.0
736,442.0,20235.0,0.0
737,3817.0,19762.0,1.0
738,3730.0,19024.0,1.0
739,4208.0,20832.0,1.0
740,1030.0,19896.0,1.0
741,5872.0,20649.0,1.0
742,5245.0,19781.0,1.0
743,1295.0,20527.0,0.0
744,4768.0,20159.0,0.0
745,1050.0,19785.0,0.0
746,1031.0,20166.0,1.0
747,1310.0,19683.0,1.0
748,2995.0,20305.0,0.0
749,3634.0,19640.0,1.0
750,1327.0,20004.0,1.0
751,1894.0,19046.0,0.0
752,4255.0,19225.0,1.0
753,2331.0,19619.0,1.0
754,1180.0,20467.0,1.0
755,5621.0,19990.0,1.0
756,1316.0,20582.0,0.0
757,1591.0,20485.0,1.0
758,4703.0,20831.0,1.0
759,4925.0,19048.0,0.0
760,1745.0,19167.0,1.0
761,4649.0,20068.0,1.0
762,2933.0,19354.0,1.0
763,3489.0,19141.0,0.0
764,5848.0,18886.0,0.0
765,714.0,19614.0,1.0
766,5330.0,20065.0,1.0
767,110.0,19394.0,0.0
768,1714.0,19500.0,1.0
769,4714.0,20187.0,1.0
770,2121.0,19545.0,0.0
771,599.0,19429.0,0.0
772,5516.0,20895.0,1.0
773,716.0,20755.0,0.0
774,4108.0,19918.0,0.0
775,4251.0,19988.0,1.0
776,1667.0,20562.0,1.0
777,2881.0,21111.0,0.0
778,1494.0,20878.0,0.0
779,4446.0,20007.0,1.0
780,5260.0,19861.0,1.0
781,2693.0,19755.0,1.0
782,3479.0,20736.0,0.0
783,190.0,18886.0,0.0
784,5012.0,19874.0,1.0
785,117.0,19015.0,0.0
786,4416.0,20927.0,1.0
787,2739.0,19560.0,0.0
788,236.0,20343.0,0.0
789,3401.0,20562.0,1.0
790,2514.0,19087.0,1.0
791,1441.0,21191.0,1.0
792,677.0,19716.0,0.0
793,1444.0,20646.0,0.0
794,2244.0,19183.0,0.0
795,2091.0,20012.0,1.0
796,3542.0,19434.0,0.0
797,5656.0,19754.0,1.0
798,4520.0,18905.0,0.0
799,2184.0,18860.0,0.0
800,144.0,19378.0,0.0
801,1051.0,20233.0,1.0
802,4258.0,19347.0,1.0
803,5767.0,19581.0,0.0
804,2343.0,19348.0,1.0
805,5197.0,19211.0,0.0
806,1267.0,19805.0,0.0
807,1228.0,20934.0,0.0
808,2791.0,19785.0,1.0
809,4768.0,19592.0,1.0
810,3038.0,20130.0,1.0
811,825.0,20723.0,1.0
812,3115.0,20920.0,0.0
813,4597.0,19684.0,1.0
814,1098.0,20667.0,0.0
815,490.0,19250.0,0.0
816,3423.0,20608.0,0.0
817,1517.0,18962.0,0.0
818,2416.0,20388.0,0.0
819,5122.0,20651.0,0.0
820,4938.0,19157.0,1.0
821,3563.0,20158.0,1.0
822,775.0,19701.0,1.0
823,930.0,21187.0,0.0
824,1976.0,20314.0,1.0
825,102.0,19419.0,1.0
826,1202.0,20215.0,1.0
827,3727.0,20204.0,1.0
828,5723.0,19801.0,0.0
829,4467.0,20007.0,1.0
830,1049.0,19683.0,1.0
831,5304.0,20995.0,0.0
832,5620.0,20931.0,1.0
833,5026.0,19892.0,1.0
834,5155.0,19345.0,0.0
835,3342.0,19365.0,1.0
836,2610.0,20278.0,0.0
837,80.0,19375.0,0.0
838,4755.0,20721.0,0.0
839,2865.0,21007.0,0.0
840,4172.0,21172.0,0.0
841,1492.0,21062.0,0.0
842,4326.0,20403.0,0.0
843,1785.0,21060.0,1.0
844,969.0,20518.0,0.0
845,136.0,19074.0,0.0
846,2384.0,20035.0,1.0
847,144.0,19364.0,1.0
848,4432.0,20086.0,0.0
849,4870.0,19940.0,1.0
850,3560.0,20035.0,0.0
851,4503.0,19881.0,0.0
852,1272.0,19701.0,1.0
853,2067.0,20647.0,0.0
854,1296.0,20223.0,0.0
855,3420.0,21227.0,0.0
856,1076.0,20832.0,1.0
857,1187.0,19823.0,0.0
858,3730.0,19982.0,1.0
859,4706.0,19722.0,0.0
860,1056.0,19582.0,1.0
861,4183.0,19931.0,0.0
862,1127.0,19012.0,0.0
863,4433.0,19943.0,0.0
864,3550.0,21136.0,0.0
865,988.0,20401.0,1.0
866,4541.0,19074.0,1.0
867,1162.0,20014.0,0.0
868,1764.0,21031.0,0.0
869,1452.0,19014.0,1.0
870,2353.0,20945.0,1.0
871,2500.0,19982.0,0.0
872,4512.0,20764.0,0.0
873,582.0,20538.0,0.0
874,847.0,19983.0,1.0
875,3043.0,19148.0,0.0
876,4032.0,18949.0,1.0
877,5177.0,19683.0,0.0
878,665.0,19701.0,1.0
879,5177.0,20405.0,0.0
880,4625.0,19410.0,1.0
881,4117.0,21220.0,1.0
